Customer ID,Country,TotalSale,Recence,Frequence,Montant,Nb_Annulations,Total_Commandes
16414.0,United Kingdom,20.0,81,3,424.96000000000004,0.0,63
16660.0,United Kingdom,39.6,72,3,611.9000000000001,1.0,25
14423.0,United Kingdom,244.79999999999998,73,3,649.76,1.0,16
18134.0,United Kingdom,31.8,248,2,445.0,0.0,28
12644.0,Germany,70.80000000000001,80,5,1337.63,12.0,123
17496.0,United Kingdom,15.0,8,5,1385.89,2.0,74
15605.0,United Kingdom,17.85,23,6,735.1700000000001,1.0,100
13233.0,United Kingdom,18.240000000000002,70,2,571.34,0.0,76
18106.0,United Kingdom,2.5,126,5,1019.16,0.0,191
15771.0,United Kingdom,32.25,254,3,1006.54,0.0,28
16452.0,United Kingdom,5.1,280,2,332.17,0.0,18
14324.0,United Kingdom,17.700000000000003,59,2,701.61,0.0,41
17871.0,United Kingdom,33.0,47,4,913.05,0.0,83
17227.0,United Kingdom,30.0,18,7,1081.8600000000001,0.0,114
17454.0,United Kingdom,8.5,9,8,1180.96,1.0,127
15224.0,United Kingdom,10.2,8,8,837.26,5.0,40
15489.0,United Kingdom,10.08,50,8,1237.3300000000002,9.0,123
14421.0,United Kingdom,20.4,162,5,1643.51,1.0,97
17801.0,United Kingdom,5.1,101,4,767.48,1.0,82
16595.0,United Kingdom,10.5,26,4,1397.59,0.0,452
14420.0,United Kingdom,19.799999999999997,46,5,1241.85,4.0,97
16524.0,United Kingdom,10.5,96,2,306.19,0.0,53
16166.0,United Kingdom,30.599999999999998,78,4,327.48,4.0,26
16434.0,United Kingdom,14.399999999999999,96,6,1147.19,1.0,181
17591.0,United Kingdom,1.65,17,2,519.95,1.0,177
12877.0,United Kingdom,8.5,8,9,1556.43,0.0,274
14754.0,United Kingdom,3.75,67,5,905.68,1.0,137
15747.0,United Kingdom,1.95,25,7,1551.22,1.0,217
15795.0,United Kingdom,14.850000000000001,80,7,1369.8600000000001,0.0,131
18057.0,United Kingdom,19.9,42,3,1188.46,0.0,134
17966.0,United Kingdom,29.5,241,5,865.49,0.0,113
15164.0,United Kingdom,3.3,30,7,1186.63,2.0,354
17048.0,United Kingdom,20.28,86,5,1127.13,6.0,107
17773.0,United Kingdom,4.95,164,2,575.37,0.0,55
14343.0,United Kingdom,4.25,71,4,1079.66,0.0,234
16287.0,United Kingdom,20.16,26,4,864.48,0.0,42
15198.0,United Kingdom,12.75,57,4,365.81,1.0,32
13877.0,United Kingdom,12.75,114,4,329.09,2.0,25
14715.0,United Kingdom,60.0,92,4,958.0699999999999,0.0,137
14472.0,United Kingdom,6.300000000000001,5,2,512.43,0.0,309
14413.0,United Kingdom,7.800000000000001,12,4,764.52,0.0,96
13315.0,United Kingdom,15.299999999999999,339,1,310.26,0.0,22
17963.0,United Kingdom,3.9,121,4,643.16,0.0,109
13397.0,United Kingdom,76.5,87,7,1554.93,4.0,93
12987.0,United Kingdom,27.900000000000002,70,3,753.51,2.0,68
16727.0,United Kingdom,1.26,14,4,1377.77,0.0,205
14556.0,United Kingdom,2.1,246,3,815.69,0.0,196
17220.0,United Kingdom,20.25,14,8,1587.26,0.0,672
17356.0,United Kingdom,10.2,204,4,768.25,0.0,86
15191.0,United Kingdom,11.9,113,3,588.05,0.0,35
14595.0,United Kingdom,25.200000000000003,103,2,423.85,0.0,136
16085.0,United Kingdom,4.2,30,8,1353.72,2.0,377
16634.0,United Kingdom,12.600000000000001,21,9,1145.2,24.0,107
14714.0,United Kingdom,-1.49,49,6,736.21,5.0,98
14320.0,United Kingdom,17.85,196,4,861.01,12.0,93
15910.0,United Kingdom,2.55,50,7,1432.29,0.0,620
15885.0,United Kingdom,21.25,33,17,1358.22,7.0,122
13543.0,United Kingdom,32.25,284,2,1439.6100000000001,0.0,47
15682.0,United Kingdom,7.5,249,3,316.99,1.0,26
15126.0,United Kingdom,17.700000000000003,186,2,449.49,0.0,25
17180.0,United Kingdom,3.3,71,8,1447.8,6.0,406
13413.0,United Kingdom,0.85,289,8,345.8,2.0,45
13192.0,United Kingdom,19.799999999999997,168,6,1632.59,3.0,165
14854.0,United Kingdom,10.2,40,6,1552.28,7.0,221
17460.0,United Kingdom,17.700000000000003,22,15,1554.77,17.0,154
13889.0,United Kingdom,12.75,32,7,1438.8300000000002,7.0,90
14640.0,United Kingdom,15.0,59,8,1421.88,19.0,222
17335.0,United Kingdom,5.04,33,2,497.04,0.0,36
17780.0,United Kingdom,2.1,317,3,346.56,0.0,79
12916.0,United Kingdom,35.400000000000006,92,3,1534.78,2.0,174
13036.0,United Kingdom,15.0,334,1,307.1,0.0,6
12703.0,Germany,15.299999999999999,283,5,617.48,10.0,84
13249.0,United Kingdom,46.4,51,6,897.52,0.0,35
15711.0,United Kingdom,17.700000000000003,206,2,420.25,0.0,25
14070.0,United Kingdom,13.2,334,1,321.6,0.0,41
17071.0,United Kingdom,15.8,28,6,1345.48,11.0,222
14522.0,United Kingdom,20.25,245,4,773.8800000000001,0.0,45
17141.0,United Kingdom,6.75,68,4,727.58,0.0,162
15696.0,United Kingdom,15.0,71,9,1113.01,16.0,237
13729.0,United Kingdom,20.4,85,5,676.4300000000001,5.0,44
17142.0,United Kingdom,7.5,54,3,696.25,0.0,89
15434.0,United Kingdom,15.8,24,7,1519.63,5.0,139
15483.0,United Kingdom,0.84,35,6,592.56,0.0,269
14986.0,United Kingdom,4.35,26,2,563.1,0.0,98
14870.0,United Kingdom,47.400000000000006,50,8,1467.3500000000001,4.0,69
15303.0,United Kingdom,14.850000000000001,215,3,604.76,2.0,71
17810.0,United Kingdom,18.95,318,3,343.21,1.0,56
18199.0,United Kingdom,25.200000000000003,325,2,342.2,1.0,21
13477.0,United Kingdom,17.700000000000003,105,5,1364.59,2.0,159
14628.0,United Kingdom,27.0,91,3,1326.04,0.0,86
15611.0,United Kingdom,13.5,24,17,1289.98,6.0,100
14538.0,United Kingdom,17.700000000000003,180,3,982.59,0.0,52
13650.0,United Kingdom,29.700000000000003,24,9,1289.16,12.0,184
15259.0,United Kingdom,8.5,162,4,1182.3799999999999,0.0,57
17353.0,United Kingdom,-8.5,63,5,1415.55,3.0,17
17536.0,United Kingdom,15.299999999999999,70,2,288.33,0.0,16
15003.0,United Kingdom,2.55,123,7,1022.03,1.0,330
16481.0,United Kingdom,12.5,309,3,428.23,4.0,20
13459.0,United Kingdom,22.799999999999997,274,2,1160.4099999999999,0.0,73
16281.0,United Kingdom,122.39999999999999,71,3,1354.46,1.0,40
12905.0,United Kingdom,39.8,226,3,1011.82,1.0,55
12361.0,Belgium,15.299999999999999,112,3,321.35,0.0,29
15845.0,United Kingdom,10.5,186,4,622.78,11.0,185
17050.0,United Kingdom,81.6,24,6,1162.82,1.0,350
17726.0,United Kingdom,23.4,45,8,1089.56,1.0,65
13514.0,United Kingdom,17.0,78,3,663.7,0.0,21
15766.0,United Kingdom,130.8,93,3,484.6,2.0,28
15959.0,United Kingdom,2.55,331,3,542.89,0.0,71
12745.0,EIRE,201.56,136,3,925.41,0.0,23
12792.0,Portugal,-13.13,184,2,413.34,1.0,48
12696.0,Finland,-50.76,84,3,801.15,1.0,50
14358.0,United Kingdom,-15.76,39,3,384.29999999999995,1.0,26
13698.0,United Kingdom,16.5,246,2,451.73,0.0,38
14365.0,United Kingdom,14.850000000000001,44,2,634.68,0.0,51
12873.0,United Kingdom,30.599999999999998,47,2,1653.3,0.0,35
15695.0,United Kingdom,14.95,247,2,721.06,0.0,59
15798.0,United Kingdom,12.600000000000001,142,3,1535.37,0.0,83
14551.0,United Kingdom,15.0,58,7,670.41,2.0,81
12869.0,United Kingdom,4.2,331,1,337.66999999999996,0.0,37
17604.0,United Kingdom,4.2,72,4,633.02,0.0,208
16430.0,United Kingdom,35.400000000000006,31,6,817.09,0.0,28
15797.0,United Kingdom,135.68,231,2,613.6800000000001,0.0,12
13101.0,United Kingdom,5.1,148,3,594.21,0.0,51
18016.0,United Kingdom,19.8,13,3,633.5500000000001,0.0,169
14167.0,United Kingdom,4.25,113,4,711.7,0.0,115
17695.0,United Kingdom,15.0,38,4,955.2,1.0,62
14672.0,United Kingdom,0.85,165,2,347.59,0.0,106
13820.0,United Kingdom,-6.75,68,5,632.5,3.0,92
16326.0,United Kingdom,7.9,33,11,1587.03,2.0,469
16137.0,United Kingdom,15.8,330,1,422.7,0.0,28
16535.0,United Kingdom,20.0,35,2,378.28999999999996,0.0,71
16262.0,United Kingdom,-45.72,10,3,677.78,4.0,50
15861.0,United Kingdom,5.0,105,6,1203.48,6.0,794
15192.0,United Kingdom,13.2,15,3,937.07,0.0,91
13480.0,United Kingdom,17.0,66,2,627.82,0.0,41
13583.0,United Kingdom,20.4,329,1,664.001,0.0,96
16390.0,United Kingdom,19.799999999999997,186,3,467.5,0.0,21
14068.0,United Kingdom,15.299999999999999,246,4,1227.47,1.0,109
15013.0,United Kingdom,5.9,137,10,1610.82,0.0,340
15588.0,United Kingdom,204.0,327,1,579.6,0.0,4
17137.0,United Kingdom,11.399999999999999,66,6,1099.81,0.0,167
14481.0,United Kingdom,5.1,56,4,1272.01,1.0,151
16014.0,United Kingdom,1.95,58,2,453.45,3.0,278
14820.0,United Kingdom,11.399999999999999,29,5,767.47,0.0,64
15385.0,United Kingdom,19.799999999999997,42,2,625.2,0.0,21
13443.0,United Kingdom,12.75,98,7,1240.71,1.0,201
14306.0,United Kingdom,25.919999999999998,28,4,1058.0800000000002,2.0,48
13897.0,United Kingdom,15.0,88,2,849.56,0.0,59
18212.0,United Kingdom,39.8,327,1,298.3,0.0,46
17176.0,United Kingdom,81.6,176,2,596.1899999999999,0.0,42
14370.0,United Kingdom,11.9,100,9,1092.13,5.0,49
12810.0,Japan,13.5,184,2,534.99,0.0,32
12800.0,Portugal,12.600000000000001,120,3,584.25,0.0,34
12711.0,Germany,29.700000000000003,261,2,1339.05,0.0,60
15416.0,United Kingdom,11.7,128,4,580.28,2.0,230
16415.0,United Kingdom,10.08,233,2,496.49,0.0,145
15512.0,United Kingdom,39.0,9,3,311.78,0.0,32
14821.0,United Kingdom,0.95,16,7,1230.15,0.0,69
13156.0,United Kingdom,15.299999999999999,35,3,1586.54,0.0,104
17361.0,United Kingdom,13.5,326,2,383.59000000000003,0.0,57
13628.0,United Kingdom,91.80000000000001,326,1,310.14,0.0,16
17350.0,United Kingdom,25.200000000000003,43,3,612.381,1.0,144
15803.0,United Kingdom,30.0,95,3,1513.84,0.0,51
15279.0,United Kingdom,12.75,4,7,1554.84,3.0,97
17163.0,United Kingdom,40.56,95,2,406.68,0.0,30
16300.0,United Kingdom,3.4,80,3,1367.32,0.0,238
12805.0,Netherlands,39.599999999999994,31,4,1434.95,0.0,58
13553.0,United Kingdom,4.2,324,1,499.6,0.0,89
16928.0,United Kingdom,79.95,23,15,1145.53,7.0,326
16081.0,United Kingdom,1.1,16,4,1637.14,0.0,368
12396.0,RSA,15.0,324,1,931.43,0.0,65
15448.0,United Kingdom,19.75,324,1,294.17,0.0,49
18101.0,United Kingdom,1.26,24,3,399.61,0.0,109
16834.0,United Kingdom,10.0,324,1,485.5,0.0,48
12840.0,United Kingdom,7.800000000000001,86,5,1299.6,5.0,181
14545.0,United Kingdom,13.5,324,1,349.25,0.0,23
14038.0,United Kingdom,43.0,37,4,1446.45,7.0,168
15732.0,United Kingdom,23.4,22,11,1343.4,3.0,102
12373.0,Austria,80.0,274,2,763.0500000000001,0.0,51
16583.0,United Kingdom,15.0,23,2,297.95,0.0,18
17281.0,United Kingdom,112.5,23,6,797.8499999999999,0.0,6
16412.0,United Kingdom,0.85,43,4,457.2,0.0,122
13783.0,United Kingdom,60.48,137,4,1542.09,0.0,10
15167.0,United Kingdom,25.5,57,4,1468.82,0.0,304
12500.0,Germany,39.0,84,12,1666.04,10.0,156
16266.0,United Kingdom,15.8,72,7,896.06,0.0,109
16704.0,United Kingdom,8.5,268,2,664.16,0.0,54
15784.0,United Kingdom,15.9,117,2,848.3299999999999,0.0,43
14682.0,United Kingdom,11.7,78,4,1462.81,0.0,86
15660.0,United Kingdom,30.0,15,7,1212.13,4.0,155
13700.0,United Kingdom,12.600000000000001,67,4,321.09,4.0,244
15580.0,United Kingdom,7.5,26,14,1216.15,29.0,254
15422.0,United Kingdom,17.85,28,6,1517.32,1.0,121
15584.0,United Kingdom,1.25,49,2,547.34,2.0,222
16788.0,United Kingdom,7.49,54,3,1334.54,0.0,478
12402.0,Belgium,10.5,42,6,1018.55,1.0,71
14562.0,United Kingdom,9.899999999999999,40,8,1631.38,22.0,623
16212.0,United Kingdom,29.849999999999998,268,2,603.37,2.0,80
17342.0,United Kingdom,23.400000000000002,24,7,1155.8400000000001,5.0,40
13497.0,United Kingdom,23.25,18,6,945.28,1.0,59
16246.0,United Kingdom,2.1,109,2,821.35,0.0,88
13417.0,United Kingdom,11.9,197,5,953.0600000000001,5.0,82
13304.0,United Kingdom,19.799999999999997,1,7,1120.79,9.0,87
15339.0,United Kingdom,8.7,71,8,1069.7,8.0,228
16781.0,United Kingdom,11.9,15,3,606.4,2.0,41
17514.0,United Kingdom,8.5,319,1,313.35,0.0,83
17294.0,United Kingdom,53.1,318,2,467.78999999999996,0.0,17
14609.0,United Kingdom,53.28,38,7,764.64,1.0,14
17577.0,United Kingdom,12.75,295,2,348.75,0.0,21
16344.0,United Kingdom,17.700000000000003,159,3,741.3199999999999,0.0,46
17731.0,United Kingdom,15.0,271,2,468.88,16.0,115
13976.0,United Kingdom,14.98,156,3,834.38,0.0,56
13242.0,United Kingdom,19.5,101,4,429.0,0.0,35
16419.0,United Kingdom,11.399999999999999,227,2,504.99,1.0,91
18058.0,United Kingdom,10.2,191,2,603.9,0.0,16
15176.0,United Kingdom,20.4,246,2,985.09,1.0,53
13164.0,United Kingdom,11.8,219,3,297.46000000000004,2.0,12
17201.0,United Kingdom,2.55,173,4,837.72,1.0,172
16577.0,United Kingdom,15.0,316,1,380.0,0.0,23
12670.0,France,19.799999999999997,35,2,764.24,2.0,117
15765.0,United Kingdom,7.800000000000001,316,1,370.63,0.0,25
14115.0,United Kingdom,100.80000000000001,151,2,622.6700000000001,0.0,22
14072.0,United Kingdom,23.8,316,1,390.85,0.0,19
14301.0,United Kingdom,13.5,58,5,1324.19,7.0,60
13288.0,United Kingdom,365.76,92,6,892.16,2.0,12
15807.0,United Kingdom,15.0,58,3,903.67,1.0,89
16978.0,United Kingdom,99.75,315,2,424.55,0.0,67
16895.0,United Kingdom,5.9,88,4,900.63,0.0,163
15504.0,United Kingdom,3.3,170,4,339.92,1.0,65
12695.0,France,17.700000000000003,177,3,825.02,0.0,59
13223.0,United Kingdom,15.0,73,4,805.9200000000001,0.0,13
17226.0,United Kingdom,25.0,94,2,501.97999999999996,0.0,59
17547.0,United Kingdom,17.700000000000003,22,4,692.35,5.0,36
15278.0,United Kingdom,5.04,211,4,496.15999999999997,0.0,29
15288.0,United Kingdom,130.8,15,6,1574.51,0.0,153
17258.0,United Kingdom,8.25,46,2,417.3,0.0,55
17955.0,United Kingdom,25.0,305,2,392.6,0.0,22
17029.0,United Kingdom,106.0,32,5,1421.3,0.0,29
16608.0,United Kingdom,8.850000000000001,103,2,1286.6200000000001,0.0,121
15561.0,United Kingdom,5.04,33,4,1133.8,4.0,96
13587.0,United Kingdom,16.5,99,3,961.1,3.0,33
15272.0,United Kingdom,1.95,99,4,1309.01,0.0,286
17285.0,United Kingdom,13.5,278,2,407.94,0.0,44
16838.0,United Kingdom,15.0,180,3,543.76,2.0,61
14909.0,United Kingdom,39.8,77,5,1380.98,2.0,82
18179.0,United Kingdom,14.850000000000001,172,2,754.38,0.0,109
12426.0,Germany,10.2,296,2,728.6800000000001,5.0,82
16330.0,United Kingdom,1.69,74,4,373.46999999999997,2.0,119
16860.0,United Kingdom,17.700000000000003,102,4,1593.67,1.0,44
15323.0,United Kingdom,19.799999999999997,183,4,320.9,8.0,37
14369.0,United Kingdom,27.04,292,2,469.13,0.0,26
16359.0,United Kingdom,40.56,26,8,919.03,5.0,130
14989.0,United Kingdom,13.200000000000001,311,1,342.4,0.0,18
15325.0,United Kingdom,15.0,45,8,1434.52,1.0,225
12960.0,United Kingdom,15.299999999999999,63,4,1322.07,0.0,70
13503.0,United Kingdom,5.1,129,11,1530.54,12.0,201
12972.0,United Kingdom,59.8,63,6,1115.95,8.0,85
16774.0,United Kingdom,6.25,73,4,905.96,1.0,132
18285.0,United Kingdom,29.9,310,1,427.0,0.0,12
14244.0,United Kingdom,30.0,308,2,354.82,4.0,20
17560.0,United Kingdom,26.400000000000002,45,4,1040.85,0.0,56
13613.0,United Kingdom,35.7,102,5,1039.8500000000001,0.0,59
14276.0,United Kingdom,19.5,50,8,909.93,23.0,144
14584.0,United Kingdom,2.5,71,4,705.1,1.0,219
16447.0,United Kingdom,7.49,240,2,471.19,0.0,68
18218.0,United Kingdom,40.5,246,2,479.91999999999996,3.0,41
14322.0,United Kingdom,35.400000000000006,77,6,384.3,4.0,17
14890.0,United Kingdom,12.75,268,2,691.6,0.0,57
13773.0,United Kingdom,19.8,46,2,301.54,0.0,19
13020.0,United Kingdom,9.9,198,5,606.96,3.0,42
12993.0,United Kingdom,16.5,72,6,776.5,6.0,82
12898.0,United Kingdom,0.85,113,2,296.21000000000004,0.0,27
13579.0,United Kingdom,12.600000000000001,18,5,1068.8,2.0,83
14152.0,United Kingdom,8.5,37,6,1364.35,2.0,135
12891.0,United Kingdom,21.0,108,9,488.5,1.0,12
17721.0,United Kingdom,19.799999999999997,309,1,307.21000000000004,0.0,11
14686.0,United Kingdom,-7.95,63,6,844.58,1.0,220
14783.0,United Kingdom,35.400000000000006,304,2,305.35,1.0,18
13333.0,United Kingdom,13.919999999999998,61,3,1015.74,0.0,55
13957.0,United Kingdom,14.98,67,3,458.25,0.0,27
16574.0,United Kingdom,16.5,73,2,850.34,0.0,86
13604.0,United Kingdom,97.5,301,2,713.39,2.0,23
13662.0,United Kingdom,16.5,35,10,1304.05,11.0,147
18283.0,United Kingdom,1.25,32,6,619.37,0.0,938
13761.0,United Kingdom,19.799999999999997,152,4,881.52,0.0,122
15988.0,United Kingdom,17.700000000000003,201,2,582.11,0.0,120
16693.0,United Kingdom,7.5,61,3,701.62,0.0,168
15774.0,United Kingdom,2.55,59,6,1011.8000000000001,1.0,111
16948.0,United Kingdom,17.0,79,4,433.75,0.0,43
13980.0,United Kingdom,17.0,86,8,521.88,4.0,67
17332.0,United Kingdom,12.75,177,5,838.27,0.0,95
15928.0,United Kingdom,16.5,306,1,293.53,0.0,11
12945.0,United Kingdom,13.200000000000001,306,1,437.16,0.0,51
16273.0,United Kingdom,7.49,298,2,318.34000000000003,0.0,15
13540.0,United Kingdom,17.85,117,3,632.39,0.0,32
12360.0,Austria,10.2,29,6,1550.83,1.0,218
13434.0,United Kingdom,45.9,35,3,1132.6200000000001,0.0,35
12389.0,Australia,23.4,52,3,1433.33,0.0,49
17439.0,United Kingdom,18.240000000000002,305,1,325.74,0.0,8
17195.0,United Kingdom,9.899999999999999,305,1,562.98,0.0,31
17081.0,United Kingdom,4.95,45,4,660.48,0.0,207
17259.0,United Kingdom,5.0,18,5,1239.11,0.0,230
16071.0,United Kingdom,15.0,177,3,750.5600000000001,0.0,73
13513.0,United Kingdom,15.0,90,3,591.89,2.0,42
13330.0,United Kingdom,33.0,105,3,1655.17,0.0,117
15241.0,United Kingdom,10.5,80,3,1293.72,1.0,185
14681.0,United Kingdom,35.7,37,3,376.20000000000005,0.0,20
16406.0,United Kingdom,1.65,100,3,355.31,2.0,151
12998.0,United Kingdom,13.9,142,4,897.38,3.0,61
12907.0,United Kingdom,-4.95,45,3,440.36,4.0,29
15439.0,United Kingdom,21.25,54,4,1269.05,0.0,57
14284.0,United Kingdom,27.04,303,1,704.4,2.0,69
12909.0,United Kingdom,13.919999999999998,72,5,905.94,10.0,168
13765.0,United Kingdom,0.001,303,1,352.821,0.0,17
15058.0,United Kingdom,39.75,26,6,1252.19,1.0,348
13104.0,United Kingdom,81.36,4,4,712.38,0.0,30
17358.0,United Kingdom,22.5,5,4,741.86,0.0,146
14006.0,United Kingdom,15.0,178,4,1234.48,0.0,77
16471.0,United Kingdom,15.0,42,5,962.23,2.0,64
13240.0,United Kingdom,1.7,15,6,958.86,1.0,202
14402.0,United Kingdom,15.0,302,1,285.6,0.0,8
17200.0,United Kingdom,15.8,37,4,356.71,0.0,25
16677.0,United Kingdom,19.8,42,3,849.77,2.0,49
17534.0,United Kingdom,25.5,101,4,1445.47,0.0,92
13652.0,United Kingdom,16.5,18,3,1475.77,0.0,141
17207.0,United Kingdom,2.1,301,1,292.62,0.0,60
17883.0,United Kingdom,3.75,188,4,308.18,1.0,174
13598.0,United Kingdom,4.2,145,4,601.92,1.0,93
14177.0,United Kingdom,7.5,31,9,1660.23,1.0,206
16913.0,United Kingdom,7.49,301,2,310.46999999999997,0.0,18
16807.0,United Kingdom,-35.400000000000006,120,5,943.29,2.0,144
15477.0,United Kingdom,306.0,299,1,368.4,0.0,2
15149.0,United Kingdom,15.6,226,4,1033.81,0.0,69
14807.0,United Kingdom,4.25,40,2,504.14,0.0,38
17760.0,United Kingdom,21.75,23,6,624.09,1.0,68
15990.0,United Kingdom,5.9,144,5,1205.64,0.0,177
15664.0,United Kingdom,1.69,8,6,825.92,4.0,74
16939.0,United Kingdom,6.25,138,3,433.85,0.0,41
13561.0,United Kingdom,3.1,47,10,1661.54,0.0,229
17373.0,United Kingdom,7.5,68,3,520.58,0.0,91
14798.0,United Kingdom,10.2,31,6,541.37,2.0,51
12598.0,France,29.700000000000003,85,6,1411.99,5.0,211
13010.0,United Kingdom,30.0,24,2,330.12,0.0,12
15219.0,United Kingdom,15.0,298,1,379.7,0.0,26
16511.0,United Kingdom,3.9,47,3,842.16,0.0,304
16037.0,United Kingdom,139.8,8,5,934.88,2.0,73
16521.0,United Kingdom,0.85,65,3,1140.11,0.0,237
16519.0,United Kingdom,7.5,15,3,327.68,0.0,36
17116.0,United Kingdom,2.1,297,1,389.78,0.0,47
13911.0,United Kingdom,15.0,28,13,1619.1299999999999,4.0,242
16946.0,United Kingdom,15.9,33,6,1199.54,1.0,76
17477.0,United Kingdom,17.700000000000003,262,5,1079.0,3.0,47
13797.0,United Kingdom,16.5,86,4,1168.45,2.0,80
14818.0,United Kingdom,10.75,108,3,495.76,0.0,104
16960.0,United Kingdom,1.25,40,6,1462.38,1.0,450
12809.0,Portugal,12.75,203,6,1220.98,8.0,89
16520.0,United Kingdom,-6.75,15,5,1420.82,2.0,354
16947.0,United Kingdom,16.5,52,9,490.25,7.0,60
16099.0,United Kingdom,58.5,67,5,836.35,1.0,70
17020.0,United Kingdom,15.6,192,2,935.62,0.0,69
13873.0,United Kingdom,29.700000000000003,33,5,649.32,1.0,61
13294.0,United Kingdom,10.08,296,1,815.79,0.0,102
16461.0,United Kingdom,23.4,240,2,1402.91,0.0,252
13595.0,United Kingdom,2.55,166,3,784.48,0.0,143
14142.0,United Kingdom,6.3,22,4,655.94,4.0,48
18152.0,United Kingdom,13.52,296,1,426.69,0.0,10
14157.0,United Kingdom,23.4,39,3,553.8000000000001,1.0,86
13377.0,United Kingdom,14.850000000000001,46,4,1495.43,3.0,81
15084.0,United Kingdom,14.850000000000001,29,2,965.2,0.0,31
14097.0,United Kingdom,10.5,131,2,422.85999999999996,0.0,40
18151.0,United Kingdom,17.85,70,5,1200.59,1.0,107
13879.0,United Kingdom,20.4,295,1,395.5,0.0,25
16859.0,United Kingdom,15.0,66,5,1184.6,20.0,130
18272.0,United Kingdom,17.0,79,4,1282.55,6.0,232
14018.0,United Kingdom,13.52,295,1,367.15000000000003,0.0,13
17159.0,United Kingdom,17.85,127,2,560.71,1.0,131
16096.0,United Kingdom,10.5,66,3,1264.3500000000001,0.0,66
15030.0,United Kingdom,20.16,30,7,1446.38,2.0,35
12399.0,Belgium,16.5,35,3,853.65,0.0,110
13280.0,United Kingdom,16.5,29,5,1469.37,1.0,206
13476.0,United Kingdom,17.700000000000003,56,3,823.0,3.0,109
14186.0,United Kingdom,6.72,77,5,1550.63,0.0,104
13544.0,United Kingdom,2.95,61,5,505.64,1.0,239
13515.0,United Kingdom,15.8,99,2,374.7,0.0,76
17190.0,United Kingdom,104.39999999999999,53,5,1281.83,1.0,191
17006.0,United Kingdom,5.95,42,4,853.49,0.0,129
15630.0,United Kingdom,17.85,294,1,295.05,1.0,81
15929.0,United Kingdom,594.0,294,1,594.0,0.0,1
14233.0,United Kingdom,95.2,24,5,1319.45,4.0,77
13799.0,United Kingdom,17.85,86,11,1350.96,10.0,116
14172.0,United Kingdom,12.75,255,4,356.27,1.0,45
13201.0,United Kingdom,20.28,152,4,1233.06,0.0,86
14877.0,United Kingdom,19.9,68,2,425.85,0.0,63
18253.0,United Kingdom,75.60000000000001,292,1,317.88,0.0,7
13764.0,United Kingdom,5.85,219,3,1400.2,0.0,370
17236.0,United Kingdom,59.400000000000006,12,7,1139.41,0.0,158
17734.0,United Kingdom,12.600000000000001,175,3,741.69,0.0,86
13276.0,United Kingdom,3.75,47,5,1280.28,2.0,241
15631.0,United Kingdom,13.5,292,1,596.67,0.0,39
18029.0,United Kingdom,13.5,292,1,433.77,0.0,18
16310.0,United Kingdom,10.5,64,2,460.08,0.0,28
16534.0,United Kingdom,39.95,292,1,635.9,0.0,36
17158.0,United Kingdom,14.98,10,4,1109.1200000000001,2.0,115
15847.0,United Kingdom,13.52,77,3,433.3,0.0,48
17298.0,United Kingdom,45.6,23,4,450.8,1.0,70
12765.0,Netherlands,10.2,122,6,1404.58,0.0,68
12825.0,United Kingdom,14.98,171,2,518.63,0.0,24
17325.0,United Kingdom,13.2,60,2,512.77,0.0,39
12514.0,Italy,17.0,291,1,580.08,0.0,84
17289.0,United Kingdom,9.899999999999999,26,7,1109.53,2.0,268
17025.0,United Kingdom,40.56,23,4,1152.87,0.0,37
17488.0,United Kingdom,17.85,291,1,336.5,0.0,18
16275.0,United Kingdom,33.0,124,2,1591.24,0.0,111
16568.0,United Kingdom,239.70000000000002,77,2,1020.9000000000001,0.0,5
17002.0,United Kingdom,19.799999999999997,93,4,1077.82,1.0,85
17438.0,United Kingdom,16.5,94,4,1034.32,2.0,73
12495.0,Sweden,17.4,284,2,323.4,2.0,19
15921.0,United Kingdom,5.95,46,3,452.23,0.0,79
18039.0,United Kingdom,1.6,24,4,548.22,0.0,158
17907.0,United Kingdom,1.95,290,1,291.76,0.0,13
14147.0,United Kingdom,10.5,38,9,1550.9,3.0,33
13627.0,United Kingdom,15.9,7,4,904.72,3.0,132
16854.0,United Kingdom,35.400000000000006,66,2,1408.96,0.0,75
16707.0,United Kingdom,19.9,50,4,533.41,0.0,65
16756.0,United Kingdom,19.9,54,8,1048.02,3.0,82
12542.0,Spain,15.9,133,4,423.38,6.0,45
13484.0,United Kingdom,10.08,33,3,453.52,1.0,40
16846.0,United Kingdom,15.0,227,2,628.09,0.0,47
17348.0,United Kingdom,20.4,87,4,1285.69,0.0,443
13566.0,United Kingdom,13.52,84,3,831.76,0.0,366
14924.0,United Kingdom,17.700000000000003,260,2,620.96,0.0,31
14403.0,United Kingdom,57.599999999999994,233,4,396.45,8.0,33
16611.0,United Kingdom,17.700000000000003,53,5,1655.64,1.0,111
16387.0,United Kingdom,30.0,45,4,788.1,0.0,87
14745.0,United Kingdom,15.9,151,11,1303.9,6.0,146
15008.0,United Kingdom,20.0,130,2,360.0,0.0,12
17228.0,United Kingdom,9.899999999999999,17,7,1269.8899999999999,0.0,327
17588.0,United Kingdom,44.94,46,6,1661.45,4.0,75
13795.0,United Kingdom,34.8,37,4,836.3,0.0,29
13824.0,United Kingdom,35.76,28,9,1574.42,4.0,104
13573.0,United Kingdom,15.0,29,4,614.27,0.0,87
